date,temperature,humidity,luminosity
2019-11-27 15:57:48.002,25.9,27.6,84
2019-11-27 15:57:50.275,25.9,27.6,84
2019-11-27 15:57:52.549,25.9,27.7,87
2019-11-27 15:57:54.822,25.9,27.7,86
2019-11-27 15:57:57.095,25.9,27.8,86
2019-11-27 15:57:59.369,25.8,27.8,86
2019-11-27 15:58:01.638,25.9,27.9,86
2019-11-27 15:58:03.911,25.9,27.9,86
2019-11-27 15:58:06.184,25.9,27.9,86
2019-11-27 15:58:08.458,25.8,27.9,86
2019-11-27 15:58:10.731,25.8,27.9,82
2019-11-27 15:58:13.004,25.8,27.9,81
2019-11-27 15:58:15.272,25.8,27.9,74
2019-11-27 15:58:17.546,25.8,27.9,72
2019-11-27 15:58:19.819,25.8,28.0,82
2019-11-27 15:58:22.093,25.8,28.0,88
2019-11-27 15:58:24.366,25.8,28.0,88
2019-11-27 15:58:26.635,25.8,28.0,88
2019-11-27 15:58:28.907,25.8,27.9,88
2019-11-27 15:58:31.182,25.8,27.8,88
2019-11-27 15:58:33.454,25.8,27.8,88
2019-11-27 15:58:35.728,25.8,27.8,88
2019-11-27 15:58:38.001,25.8,27.8,88
2019-11-27 15:58:40.271,25.8,27.7,87
2019-11-27 15:58:42.544,25.8,27.7,88
2019-11-27 15:58:44.817,25.8,27.7,88
2019-11-27 15:58:47.090,25.7,27.7,87
2019-11-27 15:58:49.364,25.8,27.7,88
2019-11-27 15:58:51.633,25.7,27.7,87
2019-11-27 15:58:53.905,25.7,27.7,87
2019-11-27 15:58:56.178,25.7,27.7,88
2019-11-27 15:58:58.452,25.7,27.8,87
2019-11-27 15:59:00.725,25.7,27.8,86
2019-11-27 15:59:02.994,25.7,27.8,85
2019-11-27 15:59:05.268,25.7,27.8,86
2019-11-27 15:59:07.541,25.7,27.8,85
2019-11-27 15:59:09.814,25.7,27.8,86
2019-11-27 15:59:12.087,25.7,27.8,86
2019-11-27 15:59:14.360,25.7,27.8,85
2019-11-27 15:59:16.630,25.6,27.8,85
2019-11-27 15:59:18.903,25.7,27.8,81
2019-11-27 15:59:21.176,25.7,27.8,84
2019-11-27 15:59:23.449,25.6,27.8,83
2019-11-27 15:59:25.718,25.6,27.8,83
2019-11-27 15:59:27.990,25.6,27.8,83
2019-11-27 15:59:30.265,25.6,27.8,86
2019-11-27 15:59:32.538,25.6,27.8,87
2019-11-27 15:59:34.811,25.6,27.8,88
2019-11-27 15:59:37.080,25.6,27.8,87
2019-11-27 15:59:39.354,25.6,27.8,87
2019-11-27 15:59:41.627,25.5,27.9,88
2019-11-27 15:59:43.900,25.6,27.9,87
2019-11-27 15:59:46.174,25.6,27.9,87
2019-11-27 15:59:48.447,25.5,27.9,87
2019-11-27 15:59:50.720,25.5,27.9,87
2019-11-27 15:59:52.987,25.5,27.9,87
2019-11-27 15:59:55.262,25.5,28.0,87
2019-11-27 15:59:57.535,25.5,28.0,86
2019-11-27 15:59:59.807,25.5,28.1,85
2019-11-27 16:00:02.082,25.5,28.1,84
2019-11-27 16:00:04.355,25.5,28.2,85
2019-11-27 16:00:06.627,25.5,28.2,87
